"_messagetimems","_messagetime","_","duration","ip","revProxyPath","_raw","cluster","_collector","container","deployment","host","_view","log.level","log.msg","log.time","namespace","node","pod","service","_size","_source","_sourcecategory","_sourcehost","_sourcename"
"1681231312000","11/04/2023 22:11:52.000 +0530",",""time"":""2023-04-11T16:41:52Z""}}","128.698818ms","10.130.186.102","/api/streamer/hangup?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/hangup?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 128.698818ms"",""time"":""2023-04-11T16:41:52Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/hangup?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 128.698818ms","2023-04-11T16:41:52Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","196","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231306000","11/04/2023 22:11:46.000 +0530",",""time"":""2023-04-11T16:41:46Z""}}","11.944645ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 11.944645ms"",""time"":""2023-04-11T16:41:46Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 11.944645ms","2023-04-11T16:41:46Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231306000","11/04/2023 22:11:46.000 +0530",",""time"":""2023-04-11T16:41:46Z""}}","12.125948ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.125948ms"",""time"":""2023-04-11T16:41:46Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.125948ms","2023-04-11T16:41:46Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231306000","11/04/2023 22:11:46.000 +0530",",""time"":""2023-04-11T16:41:46Z""}}","83.280391ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 83.280391ms"",""time"":""2023-04-11T16:41:46Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 83.280391ms","2023-04-11T16:41:46Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231306000","11/04/2023 22:11:46.000 +0530",",""time"":""2023-04-11T16:41:46Z""}}","8.427394ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 8.427394ms"",""time"":""2023-04-11T16:41:46Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 8.427394ms","2023-04-11T16:41:46Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231306000","11/04/2023 22:11:46.000 +0530",",""time"":""2023-04-11T16:41:46Z""}}","99.435695ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 99.435695ms"",""time"":""2023-04-11T16:41:46Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 99.435695ms","2023-04-11T16:41:46Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231306000","11/04/2023 22:11:46.000 +0530",",""time"":""2023-04-11T16:41:46Z""}}","58.940388ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 58.940388ms"",""time"":""2023-04-11T16:41:46Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 58.940388ms","2023-04-11T16:41:46Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231306000","11/04/2023 22:11:46.000 +0530",",""time"":""2023-04-11T16:41:46Z""}}","62.164348ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 62.164348ms"",""time"":""2023-04-11T16:41:46Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 62.164348ms","2023-04-11T16:41:46Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231306000","11/04/2023 22:11:46.000 +0530",",""time"":""2023-04-11T16:41:46Z""}}","64.162664ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 64.162664ms"",""time"":""2023-04-11T16:41:46Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 64.162664ms","2023-04-11T16:41:46Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231306000","11/04/2023 22:11:46.000 +0530",",""time"":""2023-04-11T16:41:46Z""}}","62.560079ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 62.560079ms"",""time"":""2023-04-11T16:41:46Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 62.560079ms","2023-04-11T16:41:46Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231305000","11/04/2023 22:11:45.000 +0530",",""time"":""2023-04-11T16:41:45Z""}}","11.732942ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 11.732942ms"",""time"":""2023-04-11T16:41:45Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 11.732942ms","2023-04-11T16:41:45Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231305000","11/04/2023 22:11:45.000 +0530",",""time"":""2023-04-11T16:41:45Z""}}","8.201379ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 8.201379ms"",""time"":""2023-04-11T16:41:45Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 8.201379ms","2023-04-11T16:41:45Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231305000","11/04/2023 22:11:45.000 +0530",",""time"":""2023-04-11T16:41:45Z""}}","9.733076ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 9.733076ms"",""time"":""2023-04-11T16:41:45Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 9.733076ms","2023-04-11T16:41:45Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231305000","11/04/2023 22:11:45.000 +0530",",""time"":""2023-04-11T16:41:45Z""}}","97.881996ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 97.881996ms"",""time"":""2023-04-11T16:41:45Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 97.881996ms","2023-04-11T16:41:45Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231305000","11/04/2023 22:11:45.000 +0530",",""time"":""2023-04-11T16:41:45Z""}}","12.68382ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.68382ms"",""time"":""2023-04-11T16:41:45Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.68382ms","2023-04-11T16:41:45Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231305000","11/04/2023 22:11:45.000 +0530",",""time"":""2023-04-11T16:41:45Z""}}","13.837091ms","10.130.186.102","/api/streamer/getIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/getIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.837091ms"",""time"":""2023-04-11T16:41:45Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/getIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 13.837091ms","2023-04-11T16:41:45Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231305000","11/04/2023 22:11:45.000 +0530",",""time"":""2023-04-11T16:41:45Z""}}","14.935093ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 14.935093ms"",""time"":""2023-04-11T16:41:45Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 14.935093ms","2023-04-11T16:41:45Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231305000","11/04/2023 22:11:45.000 +0530",",""time"":""2023-04-11T16:41:45Z""}}","12.37421ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.37421ms"",""time"":""2023-04-11T16:41:45Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 12.37421ms","2023-04-11T16:41:45Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231305000","11/04/2023 22:11:45.000 +0530",",""time"":""2023-04-11T16:41:45Z""}}","11.985025ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 11.985025ms"",""time"":""2023-04-11T16:41:45Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 11.985025ms","2023-04-11T16:41:45Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","204","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231305000","11/04/2023 22:11:45.000 +0530",",""time"":""2023-04-11T16:41:45Z""}}","7.651296ms","10.130.186.102","/api/streamer/addIceCandidate?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 7.651296ms"",""time"":""2023-04-11T16:41:45Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/addIceCandidate?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 7.651296ms","2023-04-11T16:41:45Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","203","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231305000","11/04/2023 22:11:45.000 +0530",",""time"":""2023-04-11T16:41:45Z""}}","53.805538ms","10.130.186.102","/api/streamer/video?peerid=&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/video?peerid=&options= and ip 10.130.186.102 is 53.805538ms"",""time"":""2023-04-11T16:41:45Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/video?peerid=&options= and ip 10.130.186.102 is 53.805538ms","2023-04-11T16:41:45Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","181","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231303000","11/04/2023 22:11:43.000 +0530",",""time"":""2023-04-11T16:41:43Z""}}","160.731411ms","10.130.186.102","/api/streamer/hangup?peerid=lt_phqghumeay&options=","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/streamer/hangup?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 160.731411ms"",""time"":""2023-04-11T16:41:43Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/streamer/hangup?peerid=lt_phqghumeay&options= and ip 10.130.186.102 is 160.731411ms","2023-04-11T16:41:43Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","196","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
"1681231022000","11/04/2023 22:07:02.000 +0530",",""time"":""2023-04-11T16:37:02Z""}}","175.03566ms","10.130.186.102","/api/v1.0/video/stop","{""log"":{""level"":""info"",""msg"":""reverse-proxy response-time for revProxyPath /api/v1.0/video/stop and ip 10.130.186.102 is 175.03566ms"",""time"":""2023-04-11T16:37:02Z""}}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","lvag","lvag","ip-10-104-23-111.ec2.internal","stage_falcon_eks_cluster","info","reverse-proxy response-time for revProxyPath /api/v1.0/video/stop and ip 10.130.186.102 is 175.03566ms","2023-04-11T16:37:02Z","default","ip-10-104-23-111.ec2.internal","lvag-6975b4f649-npt8b","lvag","165","logs","kubernetes/default/lvag","54.157.130.114","default.lvag-6975b4f649-npt8b.lvag"
